#isolate	predicted_serotype	attributes	genes_identified	locus_location	region_I_genes	region_II_genes	region_III_genes	IS1016_hits
ERX3434734	cap_not_found	-	-	-	-	-	-	-
ERX3434735	cap_not_found	-	-	-	-	-	-	-
ERX3434736	type_c	full_gene_complement	bexA,bexB,bexC,bexD,ccs1,ccs2,ccs3,ccs4,hcsA,hcsB	gnl|contig00001|ERX3434736 len=876885 cov=82.5 corr=0 origname=Contig_13_82.467_pilon sw=shovill-skesa/1.1.0 date=20210103:556646-571252	4/4	4/4	2/2	2
ERX3434737	cap_not_found	-	-	-	-	-	-	-
ERX3434738	cap_not_found	-	-	-	-	-	-	-
ERX3434739	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00002|ERX3434739 len=284511 cov=82.9 corr=0 origname=Contig_14_82.8848_pilon sw=shovill-skesa/1.1.0 date=20210104:24997-43061	4/4	8/8	2/2	0
ERX3434740	cap_not_found	-	-	-	-	-	-	-
ERX3434741	cap_not_found	-	-	-	-	-	-	-
ERX3434742	cap_not_found	-	-	-	-	-	-	-
ERX3434743	cap_not_found	-	-	-	-	-	-	-
ERX3434744	cap_not_found	-	-	-	-	-	-	-
ERX3434745	cap_not_found	-	-	-	-	-	-	-
ERX3434746	cap_not_found	-	-	-	-	-	-	-
ERX3434747	cap_not_found	-	-	-	-	-	-	-
ERX3434748	cap_not_found	-	-	-	-	-	-	-
ERX3434749	cap_not_found	-	-	-	-	-	-	-
ERX3434750	cap_not_found	-	-	-	-	-	-	-
ERX3434751	cap_not_found	-	-	-	-	-	-	-
ERX3434752	cap_not_found	-	-	-	-	-	-	-
ERX3434753	cap_not_found	-	-	-	-	-	-	-
ERX3434755	cap_not_found	-	-	-	-	-	-	-
ERX3434756	cap_not_found	-	-	-	-	-	-	-
ERX3434757	cap_not_found	-	-	-	-	-	-	-
ERX3434758	cap_not_found	-	-	-	-	-	-	-
ERX3434759	cap_not_found	-	-	-	-	-	-	-
ERX3434760	cap_not_found	-	-	-	-	-	-	-
ERX3434761	cap_not_found	-	-	-	-	-	-	-
ERX3434762	cap_not_found	-	-	-	-	-	-	-
ERX3434763	cap_not_found	-	-	-	-	-	-	-
ERX3434764	cap_not_found	-	-	-	-	-	-	-
ERX3434765	cap_not_found	-	-	-	-	-	-	-
ERX3434766	cap_not_found	-	-	-	-	-	-	-
ERX3434767	cap_not_found	-	-	-	-	-	-	-
ERX3434768	cap_not_found	-	-	-	-	-	-	-
ERX3434769	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00002|ERX3434769 len=284460 cov=83.9 corr=0 origname=Contig_13_83.8804_pilon sw=shovill-skesa/1.1.0 date=20201226:24997-43061	4/4	8/8	2/2	0
ERX3434770	cap_not_found	-	-	-	-	-	-	-
ERX3434771	cap_not_found	-	-	-	-	-	-	-
ERX3434772	cap_not_found	-	-	-	-	-	-	-
ERX3434774	cap_not_found	-	-	-	-	-	-	-
ERX3434775	cap_not_found	-	-	-	-	-	-	-
ERX3434776	cap_not_found	-	-	-	-	-	-	-
ERX3434777	cap_not_found	-	-	-	-	-	-	-
ERX3434778	cap_not_found	-	-	-	-	-	-	-
ERX3434779	cap_not_found	-	-	-	-	-	-	-
ERX3434781	cap_not_found	-	-	-	-	-	-	-
ERX3434782	cap_not_found	-	-	-	-	-	-	-
ERX3434783	cap_not_found	-	-	-	-	-	-	-
ERX3434784	cap_not_found	-	-	-	-	-	-	-
ERX3434785	cap_not_found	-	-	-	-	-	-	-
ERX3434786	cap_not_found	-	-	-	-	-	-	-
ERX3434787	cap_not_found	-	-	-	-	-	-	-
ERX3434788	cap_not_found	-	-	-	-	-	-	-
ERX3434789	cap_not_found	-	-	-	-	-	-	-
ERX3434790	cap_not_found	-	-	-	-	-	-	-
ERX3434791	cap_not_found	-	-	-	-	-	-	-
ERX3434792	cap_not_found	-	-	-	-	-	-	-
ERX3434793	cap_not_found	-	-	-	-	-	-	-
ERX3434794	cap_not_found	-	-	-	-	-	-	-
ERX3434795	cap_not_found	-	-	-	-	-	-	-
ERX3434796	cap_not_found	-	-	-	-	-	-	-
ERX3434797	cap_not_found	-	-	-	-	-	-	-
ERX3434798	cap_not_found	-	-	-	-	-	-	-
ERX3434799	cap_not_found	-	-	-	-	-	-	-
ERX3434800	cap_not_found	-	-	-	-	-	-	-
ERX3434801	cap_not_found	-	-	-	-	-	-	-
ERX3434802	cap_not_found	-	-	-	-	-	-	-
ERX3434803	cap_not_found	-	-	-	-	-	-	-
ERX3434805	cap_not_found	-	-	-	-	-	-	-
ERX3434806	cap_not_found	-	-	-	-	-	-	-
ERX3434807	cap_not_found	-	-	-	-	-	-	-
ERX3434808	cap_not_found	-	-	-	-	-	-	-
ERX3434809	cap_not_found	-	-	-	-	-	-	-
ERX3434810	cap_not_found	-	-	-	-	-	-	-
ERX3434811	cap_not_found	-	-	-	-	-	-	-
ERX3434812	cap_not_found	-	-	-	-	-	-	-
ERX3434813	cap_not_found	-	-	-	-	-	-	-
ERX3434814	cap_not_found	-	-	-	-	-	-	-
ERX3434815	cap_not_found	-	-	-	-	-	-	-
ERX3434816	cap_not_found	-	-	-	-	-	-	-
ERX3434817	cap_not_found	-	-	-	-	-	-	-
ERX3434818	cap_not_found	-	-	-	-	-	-	-
ERX3434820	cap_not_found	-	-	-	-	-	-	-
ERX3434821	cap_not_found	-	-	-	-	-	-	-
ERX3434822	cap_not_found	-	-	-	-	-	-	-
ERX3434823	cap_not_found	-	-	-	-	-	-	-
ERX3434824	cap_not_found	-	-	-	-	-	-	-
ERX3434825	cap_not_found	-	-	-	-	-	-	-
ERX3434826	cap_not_found	-	-	-	-	-	-	-
ERX3434827	cap_not_found	-	-	-	-	-	-	-
ERX3434828	cap_not_found	-	-	-	-	-	-	-
ERX3434829	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00002|ERX3434829 len=337520 cov=87.7 corr=0 origname=Contig_14_87.7454_pilon sw=shovill-skesa/1.1.0 date=20201224:24997-43061	4/4	8/8	2/2	0
ERX3434830	cap_not_found	-	-	-	-	-	-	-
ERX3434831	cap_not_found	-	-	-	-	-	-	-
ERX3434832	cap_not_found	-	-	-	-	-	-	-
ERX3434833	cap_not_found	-	-	-	-	-	-	-
ERX3434834	cap_not_found	-	-	-	-	-	-	-
ERX3434835	cap_not_found	-	-	-	-	-	-	-
ERX3434836	cap_not_found	-	-	-	-	-	-	-
ERX3434837	cap_not_found	-	-	-	-	-	-	-
ERX3434838	cap_not_found	-	-	-	-	-	-	-
ERX3434839	cap_not_found	-	-	-	-	-	-	-
ERX3434840	cap_not_found	-	-	-	-	-	-	-
ERX3434841	cap_not_found	-	-	-	-	-	-	-
ERX3434843	cap_not_found	-	-	-	-	-	-	-
ERX3434844	cap_not_found	-	-	-	-	-	-	-
ERX3434845	cap_not_found	-	-	-	-	-	-	-
ERX3434846	cap_not_found	-	-	-	-	-	-	-
ERX3434847	cap_not_found	-	-	-	-	-	-	-
ERX3434848	cap_not_found	-	-	-	-	-	-	-
ERX3434849	cap_not_found	-	-	-	-	-	-	-
ERX3434850	cap_not_found	-	-	-	-	-	-	-
ERX3434851	cap_not_found	-	-	-	-	-	-	-
ERX3434852	cap_not_found	-	-	-	-	-	-	-
ERX3434853	cap_not_found	-	-	-	-	-	-	-
ERX3434854	cap_not_found	-	-	-	-	-	-	-
ERX3434855	cap_not_found	-	-	-	-	-	-	-
ERX3434856	cap_not_found	-	-	-	-	-	-	-
ERX3434857	cap_not_found	-	-	-	-	-	-	-
ERX3434858	cap_not_found	-	-	-	-	-	-	-
ERX3434859	cap_not_found	-	-	-	-	-	-	-
ERX3434860	cap_not_found	-	-	-	-	-	-	-
ERX3434861	cap_not_found	-	-	-	-	-	-	-
ERX3434862	cap_not_found	-	-	-	-	-	-	-
ERX3434863	cap_not_found	-	-	-	-	-	-	-
ERX3434864	cap_not_found	-	-	-	-	-	-	-
ERX3434865	cap_not_found	-	-	-	-	-	-	-
ERX3434866	cap_not_found	-	-	-	-	-	-	-
ERX3434867	cap_not_found	-	-	-	-	-	-	-
ERX3434869	cap_not_found	-	-	-	-	-	-	-
ERX3434870	cap_not_found	-	-	-	-	-	-	-
ERX3434871	cap_not_found	-	-	-	-	-	-	-
ERX3434872	cap_not_found	-	-	-	-	-	-	-
ERX3434873	cap_not_found	-	-	-	-	-	-	-
ERX3434874	cap_not_found	-	-	-	-	-	-	-
ERX3434876	cap_not_found	-	-	-	-	-	-	-
ERX3434877	cap_not_found	-	-	-	-	-	-	-
ERX3434878	cap_not_found	-	-	-	-	-	-	-
ERX3434880	cap_not_found	-	-	-	-	-	-	-
ERX3434881	cap_not_found	-	-	-	-	-	-	-
ERX3434882	cap_not_found	-	-	-	-	-	-	-
ERX3434884	cap_not_found	-	-	-	-	-	-	-
ERX3434885	cap_not_found	-	-	-	-	-	-	-
ERX3434886	cap_not_found	-	-	-	-	-	-	-
ERX3434887	cap_not_found	-	-	-	-	-	-	-
ERX3434888	cap_not_found	-	-	-	-	-	-	-
ERX3434889	cap_not_found	-	-	-	-	-	-	-
ERX3434890	cap_not_found	-	-	-	-	-	-	-
ERX3434891	cap_not_found	-	-	-	-	-	-	-
ERX3434892	cap_not_found	-	-	-	-	-	-	-
ERX3434893	cap_not_found	-	-	-	-	-	-	-
ERX3434894	cap_not_found	-	-	-	-	-	-	-
ERX3434895	cap_not_found	-	-	-	-	-	-	-
ERX3434896	cap_not_found	-	-	-	-	-	-	-
ERX3434897	cap_not_found	-	-	-	-	-	-	-
ERX3434898	type_b	full_gene_complement,fragmented_locus	bexB,bexC,bexD,bcs1,bcs2,bcs3,bcs4,hcsA,hcsB;bexA	gnl|contig00020|ERX3434898 len=17330 cov=241.6 corr=0 origname=Contig_33_241.566_pilon sw=shovill-skesa/1.1.0 date=20210102:85-15125;gnl|contig00032|ERX3434898 len=724 cov=158.7 corr=0 origname=Contig_9_158.743_pilon sw=shovill-skesa/1.1.0 date=20210102:181-723	4/4	4/4	2/2	2
ERX3434899	cap_not_found	-	-	-	-	-	-	-
ERX3434900	cap_not_found	-	-	-	-	-	-	-
ERX3434901	cap_not_found	-	-	-	-	-	-	-
ERX3434902	cap_not_found	-	-	-	-	-	-	-
ERX3434903	cap_not_found	-	-	-	-	-	-	-
ERX3434904	cap_not_found	-	-	-	-	-	-	-
ERX3434905	cap_not_found	-	-	-	-	-	-	-
ERX3434906	cap_not_found	-	-	-	-	-	-	-
ERX3434907	cap_not_found	-	-	-	-	-	-	-
ERX3434908	cap_not_found	-	-	-	-	-	-	-
ERX3434909	cap_not_found	-	-	-	-	-	-	-
ERX3434910	cap_not_found	-	-	-	-	-	-	-
ERX3434911	cap_not_found	-	-	-	-	-	-	-
ERX3434912	cap_not_found	-	-	-	-	-	-	-
ERX3434913	cap_not_found	-	-	-	-	-	-	-
ERX3434914	cap_not_found	-	-	-	-	-	-	-
ERX3434915	cap_not_found	-	-	-	-	-	-	-
ERX3434916	cap_not_found	-	-	-	-	-	-	-
ERX3434917	cap_not_found	-	-	-	-	-	-	-
ERX3434918	cap_not_found	-	-	-	-	-	-	-
ERX3434919	cap_not_found	-	-	-	-	-	-	-
ERX3434920	type_b	full_gene_complement,fragmented_locus	bexA;bexB,bexC,bexD,bcs1,bcs2,bcs3,bcs4,hcsA,hcsB	gnl|contig00031|ERX3434920 len=724 cov=92.9 corr=0 origname=Contig_5_92.9304_pilon sw=shovill-skesa/1.1.0 date=20201226:181-723;gnl|contig00020|ERX3434920 len=17330 cov=173.1 corr=0 origname=Contig_31_173.105_pilon sw=shovill-skesa/1.1.0 date=20201226:85-15125	4/4	4/4	2/2	2
ERX3434921	cap_not_found	-	-	-	-	-	-	-
ERX3434922	cap_not_found	-	-	-	-	-	-	-
ERX3434923	cap_not_found	-	-	-	-	-	-	-
ERX3434924	cap_not_found	-	-	-	-	-	-	-
ERX3434925	cap_not_found	-	-	-	-	-	-	-
ERX3434926	cap_not_found	-	-	-	-	-	-	-
ERX3434927	cap_not_found	-	-	-	-	-	-	-
ERX3434928	cap_not_found	-	-	-	-	-	-	-
ERX3434929	cap_not_found	-	-	-	-	-	-	-
ERX3434930	cap_not_found	-	-	-	-	-	-	-
ERX3434931	cap_not_found	-	-	-	-	-	-	-
ERX3434932	cap_not_found	-	-	-	-	-	-	-
ERX3434933	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00001|ERX3434933 len=746753 cov=83.4 corr=0 origname=Contig_7_83.418_pilon sw=shovill-skesa/1.1.0 date=20201225:318634-336698	4/4	8/8	2/2	0
ERX3434934	cap_not_found	-	-	-	-	-	-	-
ERX3434935	cap_not_found	-	-	-	-	-	-	-
ERX3434936	cap_not_found	-	-	-	-	-	-	-
ERX3434937	cap_not_found	-	-	-	-	-	-	-
ERX3434938	cap_not_found	-	-	-	-	-	-	-
ERX3434939	cap_not_found	-	-	-	-	-	-	-
ERX3434940	cap_not_found	-	-	-	-	-	-	-
ERX3434941	cap_not_found	-	-	-	-	-	-	-
ERX3434942	type_c	full_gene_complement	bexA,bexB,bexC,bexD,ccs1,ccs2,ccs3,ccs4,hcsA,hcsB	gnl|contig00001|ERX3434942 len=837091 cov=83.8 corr=0 origname=Contig_9_83.8493_pilon sw=shovill-skesa/1.1.0 date=20201223:556806-571443	4/4	4/4	2/2	2
ERX3434943	cap_not_found	-	-	-	-	-	-	-
ERX3434945	cap_not_found	-	-	-	-	-	-	-
ERX3434946	cap_not_found	-	-	-	-	-	-	-
ERX3434947	cap_not_found	-	-	-	-	-	-	-
ERX3434948	cap_not_found	-	-	-	-	-	-	-
ERX3434949	cap_not_found	-	-	-	-	-	-	-
ERX3434950	cap_not_found	-	-	-	-	-	-	-
ERX3434951	cap_not_found	-	-	-	-	-	-	-
ERX3434952	cap_not_found	-	-	-	-	-	-	-
ERX3434953	cap_not_found	-	-	-	-	-	-	-
ERX3434954	cap_not_found	-	-	-	-	-	-	-
ERX3434955	cap_not_found	-	-	-	-	-	-	-
ERX3434956	cap_not_found	-	-	-	-	-	-	-
ERX3434958	cap_not_found	-	-	-	-	-	-	-
ERX3434959	cap_not_found	-	-	-	-	-	-	-
ERX3434960	cap_not_found	-	-	-	-	-	-	-
ERX3434961	type_f	full_gene_complement	bexA,bexB,bexC,bexD,fcs1,fcs2,fcs3,hcsA,hcsB	gnl|contig00003|ERX3434961 len=130021 cov=83.1 corr=0 origname=Contig_5_83.0558_pilon sw=shovill-skesa/1.1.0 date=20201228:25381-37805	4/4	3/3	2/2	0
ERX3434962	cap_not_found	-	-	-	-	-	-	-
ERX3434963	cap_not_found	-	-	-	-	-	-	-
ERX3434964	cap_not_found	-	-	-	-	-	-	-
ERX3434965	cap_not_found	-	-	-	-	-	-	-
ERX3434966	cap_not_found	-	-	-	-	-	-	-
ERX3434967	cap_not_found	-	-	-	-	-	-	-
ERX3434968	cap_not_found	-	-	-	-	-	-	-
ERX3434969	cap_not_found	-	-	-	-	-	-	-
ERX3434970	cap_not_found	-	-	-	-	-	-	-
ERX3434971	cap_not_found	-	-	-	-	-	-	-
ERX3434972	cap_not_found	-	-	-	-	-	-	-
ERX3434973	cap_not_found	-	-	-	-	-	-	-
ERX3434974	cap_not_found	-	-	-	-	-	-	-
ERX3434975	cap_not_found	-	-	-	-	-	-	-
ERX3434976	cap_not_found	-	-	-	-	-	-	-
ERX3434977	cap_not_found	-	-	-	-	-	-	-
ERX3434978	cap_not_found	-	-	-	-	-	-	-
ERX3434979	cap_not_found	-	-	-	-	-	-	-
ERX3434980	cap_not_found	-	-	-	-	-	-	-
ERX3434981	cap_not_found	-	-	-	-	-	-	-
ERX3434982	cap_not_found	-	-	-	-	-	-	-
ERX3434983	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00001|ERX3434983 len=338847 cov=87.4 corr=0 origname=Contig_4_87.4123_pilon sw=shovill-skesa/1.1.0 date=20201223:26056-44126	4/4	8/8	2/2	0
ERX3434984	cap_not_found	-	-	-	-	-	-	-
ERX3434985	cap_not_found	-	-	-	-	-	-	-
ERX3434987	cap_not_found	-	-	-	-	-	-	-
ERX3434988	cap_not_found	-	-	-	-	-	-	-
ERX3434989	cap_not_found	-	-	-	-	-	-	-
ERX3434990	cap_not_found	-	-	-	-	-	-	-
ERX3434991	cap_not_found	-	-	-	-	-	-	-
ERX3434992	type_f	full_gene_complement	bexA,bexB,bexC,bexD,fcs1,fcs2,fcs3,hcsA,hcsB	gnl|contig00001|ERX3434992 len=1196457 cov=83.4 corr=0 origname=Contig_7_83.4179_pilon sw=shovill-skesa/1.1.0 date=20201223:402220-414644	4/4	3/3	2/2	0
ERX3434993	cap_not_found	-	-	-	-	-	-	-
ERX3434994	cap_not_found	-	-	-	-	-	-	-
ERX3434995	cap_not_found	-	-	-	-	-	-	-
ERX3434996	type_b	full_gene_complement	bexA,bexB,bexC,bexD,bcs1,bcs2,bcs3,bcs4,hcsA,hcsB	gnl|contig00001|ERX3434996 len=324334 cov=92.1 corr=0 origname=Contig_4_92.0947_pilon sw=shovill-skesa/1.1.0 date=20201225:181-15871	4/4	4/4	2/2	2
ERX3434998	cap_not_found	-	-	-	-	-	-	-
ERX3434999	cap_not_found	-	-	-	-	-	-	-
ERX3435000	cap_not_found	-	-	-	-	-	-	-
ERX3435001	cap_not_found	-	-	-	-	-	-	-
ERX3435002	cap_not_found	-	-	-	-	-	-	-
ERX3435003	cap_not_found	-	-	-	-	-	-	-
ERX3435004	cap_not_found	-	-	-	-	-	-	-
ERX3435005	cap_not_found	-	-	-	-	-	-	-
ERX3435006	cap_not_found	-	-	-	-	-	-	-
ERX3435007	cap_not_found	-	-	-	-	-	-	-
ERX3435008	cap_not_found	-	-	-	-	-	-	-
ERX3435009	cap_not_found	-	-	-	-	-	-	-
ERX3435010	cap_not_found	-	-	-	-	-	-	-
ERX3435011	cap_not_found	-	-	-	-	-	-	-
ERX3435012	cap_not_found	-	-	-	-	-	-	-
ERX3435013	cap_not_found	-	-	-	-	-	-	-
ERX3435014	cap_not_found	-	-	-	-	-	-	-
ERX3435015	cap_not_found	-	-	-	-	-	-	-
ERX3435016	cap_not_found	-	-	-	-	-	-	-
ERX3435017	cap_not_found	-	-	-	-	-	-	-
ERX3435018	cap_not_found	-	-	-	-	-	-	-
ERX3435019	cap_not_found	-	-	-	-	-	-	-
ERX3435020	cap_not_found	-	-	-	-	-	-	-
ERX3435021	cap_not_found	-	-	-	-	-	-	-
ERX3435022	cap_not_found	-	-	-	-	-	-	-
ERX3435023	cap_not_found	-	-	-	-	-	-	-
ERX3435024	cap_not_found	-	-	-	-	-	-	-
ERX3435025	type_b	full_gene_complement,fragmented_locus	bexA;bexB,bexC,bexD,bcs1,bcs2,bcs3,bcs4,hcsA,hcsB	gnl|contig00027|ERX3435025 len=724 cov=141.9 corr=0 origname=Contig_5_141.888_pilon sw=shovill-skesa/1.1.0 date=20201223:181-723;gnl|contig00016|ERX3435025 len=17330 cov=217.9 corr=0 origname=Contig_29_217.878_pilon sw=shovill-skesa/1.1.0 date=20201223:85-15125	4/4	4/4	2/2	2
ERX3435026	cap_not_found	-	-	-	-	-	-	-
ERX3435027	cap_not_found	-	-	-	-	-	-	-
ERX3435028	cap_not_found	-	-	-	-	-	-	-
ERX3435029	cap_not_found	-	-	-	-	-	-	-
ERX3435030	cap_not_found	-	-	-	-	-	-	-
ERX3435031	cap_not_found	-	-	-	-	-	-	-
ERX3435032	cap_not_found	-	-	-	-	-	-	-
ERX3435033	cap_not_found	-	-	-	-	-	-	-
ERX3435034	cap_not_found	-	-	-	-	-	-	-
ERX3435035	cap_not_found	-	-	-	-	-	-	-
ERX3435036	cap_not_found	-	-	-	-	-	-	-
ERX3435037	cap_not_found	-	-	-	-	-	-	-
ERX3435038	cap_not_found	-	-	-	-	-	-	-
ERX3435039	cap_not_found	-	-	-	-	-	-	-
ERX3435040	cap_not_found	-	-	-	-	-	-	-
ERX3435041	cap_not_found	-	-	-	-	-	-	-
ERX3435042	cap_not_found	-	-	-	-	-	-	-
ERX3435043	type_c	full_gene_complement	bexA,bexB,bexC,bexD,ccs1,ccs2,ccs3,ccs4,hcsA,hcsB	gnl|contig00001|ERX3435043 len=634651 cov=84.3 corr=0 origname=Contig_6_84.3278_pilon sw=shovill-skesa/1.1.0 date=20210103:314750-329387	4/4	4/4	2/2	2
ERX3435044	cap_not_found	-	-	-	-	-	-	-
ERX3435045	cap_not_found	-	-	-	-	-	-	-
ERX3435046	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00001|ERX3435046 len=1042668 cov=85.2 corr=0 origname=Contig_7_85.2192_pilon sw=shovill-skesa/1.1.0 date=20210103:737106-749530	4/4	3/3	2/2	0
ERX3435047	cap_not_found	-	-	-	-	-	-	-
ERX3435048	cap_not_found	-	-	-	-	-	-	-
ERX3435049	cap_not_found	-	-	-	-	-	-	-
ERX3435050	cap_not_found	-	-	-	-	-	-	-
ERX3435051	cap_not_found	-	-	-	-	-	-	-
ERX3435053	cap_not_found	-	-	-	-	-	-	-
ERX3435054	cap_not_found	-	-	-	-	-	-	-
ERX3435055	cap_not_found	-	-	-	-	-	-	-
ERX3435056	cap_not_found	-	-	-	-	-	-	-
ERX3435057	cap_not_found	-	-	-	-	-	-	-
ERX3435058	cap_not_found	-	-	-	-	-	-	-
ERX3435059	cap_not_found	-	-	-	-	-	-	-
ERX3435060	cap_not_found	-	-	-	-	-	-	-
ERX3435061	cap_not_found	-	-	-	-	-	-	-
ERX3435062	type_c	full_gene_complement	bexA,bexB,bexC,bexD,ccs1,ccs2,ccs3,ccs4,hcsA,hcsB	gnl|contig00001|ERX3435062 len=595140 cov=83.5 corr=0 origname=Contig_22_83.4552_pilon sw=shovill-skesa/1.1.0 date=20201222:314855-329492	4/4	4/4	2/2	2
ERX3435063	cap_not_found	-	-	-	-	-	-	-
ERX3435064	cap_not_found	-	-	-	-	-	-	-
ERX3435065	cap_not_found	-	-	-	-	-	-	-
ERX3435066	cap_not_found	-	-	-	-	-	-	-
ERX3435067	cap_not_found	-	-	-	-	-	-	-
ERX3435068	type_f	full_gene_complement	bexA,bexB,bexC,bexD,fcs1,fcs2,fcs3,hcsA,hcsB	gnl|contig00003|ERX3435068 len=130013 cov=85.8 corr=0 origname=Contig_7_85.7532_pilon sw=shovill-skesa/1.1.0 date=20201227:25381-37805	4/4	3/3	2/2	0
ERX3435069	cap_not_found	-	-	-	-	-	-	-
ERX3435070	cap_not_found	-	-	-	-	-	-	-
ERX3435071	cap_not_found	-	-	-	-	-	-	-
ERX3435072	cap_not_found	-	-	-	-	-	-	-
ERX3435073	cap_not_found	-	-	-	-	-	-	-
ERX3435074	cap_not_found	-	-	-	-	-	-	-
ERX3435075	type_c	full_gene_complement	bexA,bexB,bexC,bexD,ccs1,ccs2,ccs3,ccs4,hcsA,hcsB	gnl|contig00001|ERX3435075 len=595124 cov=83.4 corr=0 origname=Contig_23_83.3995_pilon sw=shovill-skesa/1.1.0 date=20201226:314849-329486	4/4	4/4	2/2	2
ERX3435077	cap_not_found	-	-	-	-	-	-	-
ERX3435078	cap_not_found	-	-	-	-	-	-	-
ERX3435079	cap_not_found	-	-	-	-	-	-	-
ERX3435080	cap_not_found	-	-	-	-	-	-	-
ERX3435081	cap_not_found	-	-	-	-	-	-	-
ERX3435082	cap_not_found	-	-	-	-	-	-	-
ERX3435083	cap_not_found	-	-	-	-	-	-	-
ERX3435084	cap_not_found	-	-	-	-	-	-	-
ERX3435085	cap_not_found	-	-	-	-	-	-	-
ERX3435086	cap_not_found	-	-	-	-	-	-	-
ERX3435087	cap_not_found	-	-	-	-	-	-	-
ERX3435088	cap_not_found	-	-	-	-	-	-	-
ERX3435089	cap_not_found	-	-	-	-	-	-	-
ERX3435090	cap_not_found	-	-	-	-	-	-	-
ERX3435091	cap_not_found	-	-	-	-	-	-	-
ERX3435092	cap_not_found	-	-	-	-	-	-	-
ERX3435093	cap_not_found	-	-	-	-	-	-	-
ERX3435094	cap_not_found	-	-	-	-	-	-	-
ERX3435095	cap_not_found	-	-	-	-	-	-	-
ERX3435096	cap_not_found	-	-	-	-	-	-	-
ERX3435097	cap_not_found	-	-	-	-	-	-	-
ERX3435098	cap_not_found	-	-	-	-	-	-	-
ERX3435099	cap_not_found	-	-	-	-	-	-	-
ERX3435100	cap_not_found	-	-	-	-	-	-	-
ERX3435102	cap_not_found	-	-	-	-	-	-	-
ERX3435104	cap_not_found	-	-	-	-	-	-	-
ERX3435105	cap_not_found	-	-	-	-	-	-	-
ERX3435106	cap_not_found	-	-	-	-	-	-	-
ERX3435107	cap_not_found	-	-	-	-	-	-	-
ERX3435108	cap_not_found	-	-	-	-	-	-	-
ERX3435109	cap_not_found	-	-	-	-	-	-	-
ERX3435110	cap_not_found	-	-	-	-	-	-	-
ERX3435111	cap_not_found	-	-	-	-	-	-	-
ERX3435112	cap_not_found	-	-	-	-	-	-	-
ERX3435113	cap_not_found	-	-	-	-	-	-	-
ERX3435114	cap_not_found	-	-	-	-	-	-	-
ERX3435116	cap_not_found	-	-	-	-	-	-	-
ERX3435118	cap_not_found	-	-	-	-	-	-	-
ERX3435119	cap_not_found	-	-	-	-	-	-	-
ERX3435120	cap_not_found	-	-	-	-	-	-	-
ERX3435121	cap_not_found	-	-	-	-	-	-	-
ERX3435122	cap_not_found	-	-	-	-	-	-	-
ERX3435123	cap_not_found	-	-	-	-	-	-	-
ERX3435124	cap_not_found	-	-	-	-	-	-	-
ERX3435125	cap_not_found	-	-	-	-	-	-	-
ERX3435126	cap_not_found	-	-	-	-	-	-	-
ERX3435127	cap_not_found	-	-	-	-	-	-	-
ERX3435128	cap_not_found	-	-	-	-	-	-	-
ERX3435129	cap_not_found	-	-	-	-	-	-	-
ERX3435130	cap_not_found	-	-	-	-	-	-	-
ERX3435131	cap_not_found	-	-	-	-	-	-	-
ERX3435132	cap_not_found	-	-	-	-	-	-	-
ERX3435133	cap_not_found	-	-	-	-	-	-	-
ERX3435134	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00001|ERX3435134 len=634685 cov=83.1 corr=0 origname=Contig_25_83.1346_pilon sw=shovill-skesa/1.1.0 date=20201224:319147-337211	4/4	8/8	2/2	0
ERX3435135	cap_not_found	-	-	-	-	-	-	-
ERX3435136	cap_not_found	-	-	-	-	-	-	-
ERX3435137	cap_not_found	-	-	-	-	-	-	-
ERX3435138	cap_not_found	-	-	-	-	-	-	-
ERX3435139	cap_not_found	-	-	-	-	-	-	-
ERX3435140	cap_not_found	-	-	-	-	-	-	-
ERX3435141	cap_not_found	-	-	-	-	-	-	-
ERX3435142	cap_not_found	-	-	-	-	-	-	-
ERX3435143	cap_not_found	-	-	-	-	-	-	-
ERX3435144	cap_not_found	-	-	-	-	-	-	-
ERX3435145	cap_not_found	-	-	-	-	-	-	-
ERX3435146	cap_not_found	-	-	-	-	-	-	-
ERX3435147	cap_not_found	-	-	-	-	-	-	-
