task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem
1084	a2/4de93f	528181	minmer_query	GA58945 - refseq-k21-s1000.msh	minmer_query (GA58945 - refseq-k21-s1000.msh)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-21 19:23:46.829	2020-12-21 19:27:46.828	17m 45s	3m 58s	general	135.9%	6.6%	7.2 GB	12 GB
1099	51/2cf8bd	528196	minmer_sketch	GA60512	minmer_sketch (GA60512)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 19:25:26.833	2020-12-21 19:27:46.831	16m 15s	2m 15s	general	107.0%	0.0%	27.5 MB	3.1 GB
1091	3b/388867	528189	qc_reads	GA62012	qc_reads (GA62012)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	4	4h	-	3 GB	1	2020-12-21 19:25:01.830	2020-12-21 19:28:01.828	17m 10s	2m 56s	general	380.4%	2.4%	2.7 GB	20.9 GB
1087	31/f5af8e	528184	call_variants_auto	GA58694 - GCF_003351445	call_variants_auto (GA58694 - GCF_003351445)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 19:24:16.823	2020-12-21 19:28:21.828	17m 50s	4m 1s	general	233.6%	0.7%	815.8 MB	8 GB
54	92/d50017	528211	gather_fastqs	GA67073	gather_fastqs (GA67073)	COMPLETED	0	-	/opt/bactopia/singularity/gather_fastqs-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 19:28:21.835	2020-12-21 19:28:26.829	15m	48ms	general	89.8%	0.0%	0	0
1109	3c/aaaacb	528206	mapping_query	GA60512}	mapping_query (GA60512})	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 19:27:11.831	2020-12-21 19:28:31.828	15m 30s	1m 10s	general	269.2%	0.4%	474.4 MB	900.9 MB
1098	6e/825ad1	528193	assembly_qc	GA58945 - checkm	assembly_qc (GA58945 - checkm)	COMPLETED	0	-	/opt/bactopia/singularity/assembly_qc-1.5.x.simg	3	30m	-	8 GB	1	2020-12-21 19:23:36.832	2020-12-21 19:29:11.828	18m 5s	5m 30s	general	107.0%	21.3%	26.8 GB	29.9 GB
1118	ff/44bc73	528214	sequence_type	GA60046 - default - ariba	sequence_type (GA60046 - default - ariba)	COMPLETED	0	-	/opt/bactopia/singularity/sequence_type-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 19:28:31.836	2020-12-21 19:29:36.847	16m	1m 2s	general	97.1%	0.1%	222 MB	6.4 GB
1120	bc/ef2762	528215	assembly_qc	GA60046 - quast	assembly_qc (GA60046 - quast)	COMPLETED	0	-	/opt/bactopia/singularity/assembly_qc-1.5.x.simg	3	30m	-	8 GB	1	2020-12-21 19:29:11.833	2020-12-21 19:29:36.852	16m	19.3s	general	106.9%	0.1%	123 MB	3.3 GB
1115	52/ccf845	528213	minmer_query	GA60046 - plsdb.msh	minmer_query (GA60046 - plsdb.msh)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-21 19:28:31.835	2020-12-21 19:29:46.829	16m 20s	1m 15s	general	194.8%	2.2%	2.7 GB	6.5 GB
1119	75/437da0	528218	sequence_type	GA60046 - default - blast	sequence_type (GA60046 - default - blast)	COMPLETED	0	-	/opt/bactopia/singularity/sequence_type-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 19:29:46.833	2020-12-21 19:29:51.841	15m 55s	3.8s	general	97.9%	0.1%	111.6 MB	139.1 MB
1117	9e/ca868b	528219	make_blastdb	GA60046	make_blastdb (GA60046)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 19:29:46.835	2020-12-21 19:30:01.830	15m 50s	475ms	general	97.2%	0.0%	5.8 MB	37.9 MB
1122	42/c7f854	528220	estimate_genome_size	GA62917	estimate_genome_size (GA62917)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 19:29:46.836	2020-12-21 19:30:01.834	15m 50s	53ms	general	94.1%	0.0%	0	0
1112	f2/017cf5	528209	minmer_query	GA60046 - genbank-k31.json.gz	minmer_query (GA60046 - genbank-k31.json.gz)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-21 19:27:46.835	2020-12-21 19:30:06.830	16m 50s	2m 17s	general	99.5%	4.0%	4.4 GB	4.5 GB
1108	c0/2b2670	528202	call_variants	GA60512 - GCF_000027305	call_variants (GA60512 - GCF_000027305)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 19:26:21.832	2020-12-21 19:30:16.830	17m 55s	3m 49s	general	223.5%	0.7%	910.3 MB	8 GB
55	3e/4fa443	528223	gather_fastqs	GA67098	gather_fastqs (GA67098)	COMPLETED	0	-	/opt/bactopia/singularity/gather_fastqs-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 19:30:16.835	2020-12-21 19:30:26.830	15m 55s	40ms	general	101.2%	0.0%	0	0
1107	d3/4bfbda	528205	call_variants	GA60512 - GA81666	call_variants (GA60512 - GA81666)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 19:26:31.849	2020-12-21 19:30:36.840	17m 35s	4m	general	236.0%	0.6%	759 MB	8 GB
1116	58/937638	528216	annotate_genome	GA60046	annotate_genome (GA60046)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 19:29:36.857	2020-12-21 19:30:36.844	17m	56.2s	general	251.6%	0.1%	245.2 MB	516.5 MB
1106	be/e5130a	528204	call_variants	GA60512 - GA54827	call_variants (GA60512 - GA54827)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 19:26:31.847	2020-12-21 19:30:41.831	17m 40s	4m 2s	general	233.2%	0.6%	805.5 MB	8 GB
1113	88/323077	528210	minmer_query	GA60046 - genbank-k51.json.gz	minmer_query (GA60046 - genbank-k51.json.gz)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-21 19:28:01.839	2020-12-21 19:30:56.830	17m 40s	2m 51s	general	98.6%	3.9%	4.3 GB	4.3 GB
1124	52/fdb556	528221	qc_original_summary	GA62175	qc_original_summary (GA62175)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-21 19:30:01.839	2020-12-21 19:30:56.834	16m 35s	56.4s	general	208.1%	0.5%	597.5 MB	3.7 GB
1127	10/772153	528226	fastq_status	-	fastq_status (49)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 19:30:41.836	2020-12-21 19:31:06.831	16m	22.6s	general	220.6%	0.5%	601.6 MB	35.4 GB
1101	68/1ace82	528197	ariba_analysis	GA60512 - vfdb_core	ariba_analysis (GA60512 - vfdb_core)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-21 19:25:36.846	2020-12-21 19:31:11.831	19m 35s	5m 36s	general	260.5%	0.9%	1.1 GB	17.6 GB
1125	78/20b122	528224	blast_genes	GA58694	blast_genes (GA58694)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 19:30:26.834	2020-12-21 19:31:16.831	16m 35s	35.7s	general	110.3%	0.0%	25.1 MB	35.6 MB
1067	22/f9231c	528164	plasmid_blast	GA58625	plasmid_blast (GA58625)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	3 GB	1	2020-12-21 19:20:36.837	2020-12-21 19:31:21.831	25m 35s	10m 41s	general	392.0%	2.4%	3.1 GB	3.2 GB
1128	e1/5121a4	528227	count_31mers	GA60629	count_31mers (GA60629)	COMPLETED	0	-	/opt/bactopia/singularity/count_31mers-1.5.x.simg	4	4h	-	8 GB	1	2020-12-21 19:30:41.837	2020-12-21 19:31:21.835	16m 10s	39.8s	general	378.1%	5.6%	7.1 GB	7.3 GB
1110	73/b3caf7	528212	minmer_query	GA60046 - genbank-k21.json.gz	minmer_query (GA60046 - genbank-k21.json.gz)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-21 19:28:26.834	2020-12-21 19:31:26.832	18m	2m 57s	general	97.6%	3.6%	4 GB	4 GB
1105	bb/30f898	528203	call_variants	GA60512 - GCF_900475535	call_variants (GA60512 - GCF_900475535)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 19:26:26.866	2020-12-21 19:31:31.832	18m 55s	4m 53s	general	236.0%	0.6%	838.8 MB	8 GB
1126	e4/8ca69d	528225	blast_proteins	GA58694	blast_proteins (GA58694)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 19:30:41.835	2020-12-21 19:31:31.840	16m 40s	39s	general	105.3%	0.0%	59.3 MB	83.7 MB
1137	d7/e07e30	528233	qc_final_summary	GA60629	qc_final_summary (GA60629)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-21 19:31:21.837	2020-12-21 19:31:41.833	15m 25s	17.7s	general	218.7%	0.5%	586 MB	3.5 GB
1114	7c/fd3be4	528208	minmer_query	GA60046 - refseq-k21-s1000.msh	minmer_query (GA60046 - refseq-k21-s1000.msh)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-21 19:27:41.834	2020-12-21 19:31:46.832	18m 30s	4m 1s	general	145.3%	6.6%	7.2 GB	12 GB
1130	c9/a55ca4	528228	minmer_sketch	GA60629	minmer_sketch (GA60629)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 19:30:41.839	2020-12-21 19:32:16.833	16m 45s	1m 34s	general	111.0%	0.0%	27.3 MB	3.1 GB
1135	2f/ec73aa	528232	mapping_query	GA60629}	mapping_query (GA60629})	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 19:31:16.839	2020-12-21 19:32:31.833	16m 35s	1m 4s	general	262.0%	0.4%	478 MB	900.9 MB
1102	c0/782cf2	528200	assemble_genome	GA60512	assemble_genome (GA60512)	COMPLETED	0	-	/opt/bactopia/singularity/assemble_genome-1.5.x.simg	3	30m	-	8 GB	1	2020-12-21 19:26:16.839	2020-12-21 19:32:46.833	20m 50s	6m 27s	general	236.7%	1.7%	1.9 GB	12.9 GB
1143	f9/5ac47f	528242	download_references	GA60063 - 1 reference(s)	download_references (GA60063 - 1 reference(s))	COMPLETED	0	-	/opt/bactopia/singularity/download_references-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 19:32:31.844	2020-12-21 19:32:46.850	14m 5s	9.5s	general	70.4%	0.2%	259 MB	266 MB
1138	bf/9efa45	528236	ariba_analysis	GA60629 - card	ariba_analysis (GA60629 - card)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-21 19:31:26.843	2020-12-21 19:32:56.833	16m 5s	1m 23s	general	217.7%	0.7%	841.7 MB	16.3 GB
56	ab/8c8e0b	528243	gather_fastqs	GA67187	gather_fastqs (GA67187)	COMPLETED	0	-	/opt/bactopia/singularity/gather_fastqs-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 19:32:46.861	2020-12-21 19:32:56.836	14m	39ms	general	106.3%	0.0%	0	0
1123	0a/439a4a	528222	qc_reads	GA62175	qc_reads (GA62175)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	4	4h	-	3 GB	1	2020-12-21 19:30:06.833	2020-12-21 19:33:01.833	18m 40s	2m 48s	general	388.5%	1.2%	1.4 GB	20.9 GB
1147	f8/7a92f9	528247	download_references	GA60153 - 1 reference(s)	download_references (GA60153 - 1 reference(s))	COMPLETED	0	-	/opt/bactopia/singularity/download_references-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 19:33:06.834	2020-12-21 19:33:16.834	13m 30s	6.1s	general	81.0%	0.2%	258.9 MB	266 MB
1140	10/28633c	528239	antimicrobial_resistance	GA58694	antimicrobial_resistance (GA58694)	COMPLETED	0	-	/opt/bactopia/singularity/antimicrobial_resistance-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 19:31:46.835	2020-12-21 19:33:36.833	16m 10s	1m 49s	general	207.9%	0.0%	133 MB	264.1 MB
1142	4e/dddcdd	528241	minmer_query	GA60063 - genbank-k31.json.gz	minmer_query (GA60063 - genbank-k31.json.gz)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-21 19:32:31.842	2020-12-21 19:33:51.834	15m 40s	1m 22s	general	100.2%	3.6%	4.5 GB	4.5 GB
1144	a7/e1c67f	528244	minmer_query	GA60063 - genbank-k51.json.gz	minmer_query (GA60063 - genbank-k51.json.gz)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-21 19:32:56.840	2020-12-21 19:33:51.837	14m 40s	54.6s	general	98.8%	3.9%	4.3 GB	4.3 GB
1141	9c/57bfaf	528240	minmer_query	GA60063 - genbank-k21.json.gz	minmer_query (GA60063 - genbank-k21.json.gz)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-21 19:32:16.839	2020-12-21 19:34:31.835	16m 30s	2m 14s	general	100.1%	3.1%	3.9 GB	3.9 GB
1131	c2/46616f	528230	call_variants	GA60629 - GA54827	call_variants (GA60629 - GA54827)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 19:31:01.831	2020-12-21 19:34:51.835	19m 10s	3m 45s	general	229.6%	0.7%	906.2 MB	8 GB
1134	75/dbf895	528231	call_variants	GA60629 - GCF_000027305	call_variants (GA60629 - GCF_000027305)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 19:31:11.836	2020-12-21 19:35:06.835	19m 25s	3m 48s	general	220.2%	0.7%	868.5 MB	8 GB
1149	b8/7d6516	528248	minmer_query	GA60153 - genbank-k31.json.gz	minmer_query (GA60153 - genbank-k31.json.gz)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-21 19:33:51.839	2020-12-21 19:35:06.840	15m 10s	1m 13s	general	99.2%	4.0%	4.4 GB	4.4 GB
1121	18/95da8e	528217	assembly_qc	GA60046 - checkm	assembly_qc (GA60046 - checkm)	COMPLETED	0	-	/opt/bactopia/singularity/assembly_qc-1.5.x.simg	3	30m	-	8 GB	1	2020-12-21 19:29:46.832	2020-12-21 19:35:11.835	21m 30s	5m 15s	general	106.5%	20.9%	26.4 GB	29.5 GB
1136	d7/83c8d7	528234	ariba_analysis	GA60629 - vfdb_core	ariba_analysis (GA60629 - vfdb_core)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-21 19:31:21.838	2020-12-21 19:35:11.839	18m 50s	3m 48s	general	265.1%	0.8%	1018.3 MB	16.5 GB
1133	fa/24a931	528235	call_variants	GA60629 - GA81666	call_variants (GA60629 - GA81666)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 19:31:21.840	2020-12-21 19:35:16.836	18m 35s	3m 50s	general	229.8%	0.6%	837.2 MB	8 GB
1146	22/83dc47	528246	minmer_query	GA60063 - plsdb.msh	minmer_query (GA60063 - plsdb.msh)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-21 19:33:36.849	2020-12-21 19:35:16.842	15m 35s	1m 37s	general	196.4%	2.5%	2.7 GB	6.5 GB
1150	c1/59ca69	528250	minmer_query	GA60153 - genbank-k51.json.gz	minmer_query (GA60153 - genbank-k51.json.gz)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-21 19:34:31.839	2020-12-21 19:35:26.836	15m 20s	51.2s	general	100.0%	3.4%	4.2 GB	4.2 GB
1129	a8/5dc573	528229	call_variants	GA60629 - GCF_900475535	call_variants (GA60629 - GCF_900475535)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 19:30:56.837	2020-12-21 19:35:36.837	20m 5s	4m 36s	general	239.1%	0.7%	865.4 MB	8 GB
1161	4f/b205cc	528260	qc_final_summary	GA60522	qc_final_summary (GA60522)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-21 19:35:26.841	2020-12-21 19:35:46.838	14m 5s	20.5s	general	203.6%	0.5%	587.7 MB	3.5 GB
1153	20/41658b	528253	count_31mers	GA60522	count_31mers (GA60522)	COMPLETED	0	-	/opt/bactopia/singularity/count_31mers-1.5.x.simg	4	4h	-	8 GB	1	2020-12-21 19:35:11.843	2020-12-21 19:36:01.837	15m 15s	50.3s	general	360.6%	5.6%	7.1 GB	7.3 GB
1145	1f/8bd633	528245	minmer_query	GA60063 - refseq-k21-s1000.msh	minmer_query (GA60063 - refseq-k21-s1000.msh)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-21 19:33:01.841	2020-12-21 19:36:16.842	16m 45s	3m 13s	general	151.4%	6.6%	7.2 GB	12 GB
1164	a8/6da2cd	528264	estimate_genome_size	GA64005	estimate_genome_size (GA64005)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 19:36:16.848	2020-12-21 19:36:21.838	13m 35s	47ms	general	88.9%	0.0%	0	0
1148	ca/30bc35	528252	minmer_query	GA60153 - genbank-k21.json.gz	minmer_query (GA60153 - genbank-k21.json.gz)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-21 19:35:06.845	2020-12-21 19:36:31.838	15m 50s	1m 22s	general	99.7%	3.5%	3.9 GB	4.1 GB
1155	7b/8056d7	528254	ariba_analysis	GA60522 - card	ariba_analysis (GA60522 - card)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-21 19:35:16.849	2020-12-21 19:36:36.838	15m 40s	1m 18s	general	251.8%	0.6%	772.3 MB	16.3 GB
1168	36/2599e1	528267	make_blastdb	GA60153	make_blastdb (GA60153)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 19:36:36.853	2020-12-21 19:36:36.855	13m 20s	846ms	general	59.9%	0.0%	14.6 MB	45.7 MB
1152	eb/ed04f4	528251	minmer_query	GA60153 - plsdb.msh	minmer_query (GA60153 - plsdb.msh)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-21 19:35:06.844	2020-12-21 19:36:41.839	16m 5s	1m 34s	general	158.4%	2.5%	2.7 GB	6.5 GB
1151	75/65b1ae	528249	minmer_query	GA60153 - refseq-k21-s1000.msh	minmer_query (GA60153 - refseq-k21-s1000.msh)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-21 19:33:51.840	2020-12-21 19:36:46.839	16m 45s	2m 51s	general	125.7%	5.7%	7.2 GB	12 GB
1132	01/d0ec7f	528237	assemble_genome	GA60629	assemble_genome (GA60629)	COMPLETED	0	-	/opt/bactopia/singularity/assemble_genome-1.5.x.simg	3	30m	-	8 GB	1	2020-12-21 19:31:31.864	2020-12-21 19:36:51.838	19m 35s	5m 19s	general	250.1%	1.5%	1.9 GB	13 GB
1172	45/b1ff0f	528272	sequence_type	GA60153 - default - blast	sequence_type (GA60153 - default - blast)	COMPLETED	0	-	/opt/bactopia/singularity/sequence_type-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 19:36:46.852	2020-12-21 19:36:51.877	12m 35s	5s	general	99.2%	0.1%	124.5 MB	145.9 MB
1174	2b/7844ca	528273	make_blastdb	GA60063	make_blastdb (GA60063)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 19:36:51.888	2020-12-21 19:36:56.839	12m 35s	525ms	general	96.8%	0.0%	5.4 MB	36 MB
1175	67/1c15d3	528275	sequence_type	GA60063 - default - blast	sequence_type (GA60063 - default - blast)	COMPLETED	0	-	/opt/bactopia/singularity/sequence_type-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 19:36:51.892	2020-12-21 19:36:56.843	12m	3.9s	general	100.5%	0.1%	113 MB	139.7 MB
1154	5f/52d6bd	528255	minmer_sketch	GA60522	minmer_sketch (GA60522)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 19:35:16.851	2020-12-21 19:37:06.839	16m 10s	1m 46s	general	107.8%	0.0%	27.2 MB	3.1 GB
1171	74/99d5a7	528271	assembly_qc	GA60153 - quast	assembly_qc (GA60153 - quast)	COMPLETED	0	-	/opt/bactopia/singularity/assembly_qc-1.5.x.simg	3	30m	-	8 GB	1	2020-12-21 19:36:46.851	2020-12-21 19:37:06.844	13m 10s	17.8s	general	112.5%	0.1%	128.3 MB	3.3 GB
1160	42/70ac99	528261	mapping_query	GA60522}	mapping_query (GA60522})	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 19:36:06.837	2020-12-21 19:37:16.839	14m 45s	1m 5s	general	275.7%	0.4%	479.8 MB	900.9 MB
1179	34/152dd5	528279	estimate_genome_size	GA64079	estimate_genome_size (GA64079)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 19:37:16.850	2020-12-21 19:37:31.840	12m 5s	177ms	general	25.9%	0.0%	3.2 MB	5.4 MB
1178	e3/258bd2	528278	assembly_qc	GA60063 - quast	assembly_qc (GA60063 - quast)	COMPLETED	0	-	/opt/bactopia/singularity/assembly_qc-1.5.x.simg	3	30m	-	8 GB	1	2020-12-21 19:37:16.849	2020-12-21 19:37:41.850	12m 30s	18.1s	general	111.1%	0.1%	114.9 MB	3.3 GB
1173	a3/aa0350	528274	sequence_type	GA60063 - default - ariba	sequence_type (GA60063 - default - ariba)	COMPLETED	0	-	/opt/bactopia/singularity/sequence_type-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 19:36:51.890	2020-12-21 19:37:46.839	13m 20s	54.4s	general	97.2%	0.1%	219.9 MB	6.4 GB
1170	8b/4f950a	528270	sequence_type	GA60153 - default - ariba	sequence_type (GA60153 - default - ariba)	COMPLETED	0	-	/opt/bactopia/singularity/sequence_type-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 19:36:46.849	2020-12-21 19:37:56.840	14m 5s	1m 7s	general	92.9%	0.2%	221.3 MB	6.4 GB
1167	61/a70bc9	528268	annotate_genome	GA60153	annotate_genome (GA60153)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 19:36:41.842	2020-12-21 19:38:01.840	14m 30s	1m 14s	general	262.6%	0.2%	266.5 MB	594.4 MB
1176	f2/8f1915	528276	annotate_genome	GA60063	annotate_genome (GA60063)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 19:37:16.847	2020-12-21 19:38:26.841	13m 25s	1m 4s	general	265.1%	0.0%	244.1 MB	388.1 MB
1159	4b/290cf8	528258	assemble_genome	GA60522	assemble_genome (GA60522)	COMPLETED	0	-	/opt/bactopia/singularity/assemble_genome-1.5.x.simg	3	30m	-	8 GB	1	2020-12-21 19:33:36.851	2020-12-21 19:38:31.841	16m 55s	4m 48s	general	246.7%	1.7%	1.8 GB	13.4 GB
1180	7d/2c17ca	528280	fastq_status	-	fastq_status (50)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 19:37:31.848	2020-12-21 19:38:31.850	13m	49.7s	general	169.2%	0.5%	617 MB	33.1 GB
1181	8b/cd4497	528281	blast_proteins	GA58697	blast_proteins (GA58697)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 19:37:46.842	2020-12-21 19:38:41.852	13m 5s	40.9s	general	110.5%	0.0%	59.3 MB	85.5 MB
1182	de/15e54b	528282	blast_genes	GA58697	blast_genes (GA58697)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 19:38:01.845	2020-12-21 19:38:51.842	13m 15s	41.4s	general	104.0%	0.0%	24.9 MB	38.6 MB
1157	4b/11caab	528256	ariba_analysis	GA60522 - vfdb_core	ariba_analysis (GA60522 - vfdb_core)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-21 19:35:16.852	2020-12-21 19:39:01.841	17m 55s	3m 43s	general	254.5%	0.8%	1 GB	16.4 GB
1184	01/720cae	528283	qc_original_summary	GA62624	qc_original_summary (GA62624)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-21 19:38:26.856	2020-12-21 19:39:21.842	13m 45s	51.2s	general	200.0%	0.5%	600.4 MB	3.5 GB
1185	18/f6f345	528285	qc_original_summary	GA62635	qc_original_summary (GA62635)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-21 19:38:31.873	2020-12-21 19:39:21.849	13m 35s	47.4s	general	195.9%	0.5%	606.5 MB	3.7 GB
1156	83/6b42c3	528259	call_variants	GA60522 - GCF_900475535	call_variants (GA60522 - GCF_900475535)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 19:35:26.839	2020-12-21 19:39:31.843	17m 55s	4m	general	224.9%	0.7%	869.1 MB	8 GB
1187	14/00fd0d	528287	blast_proteins	GA58830	blast_proteins (GA58830)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 19:38:51.849	2020-12-21 19:39:56.843	13m 35s	47.7s	general	98.1%	0.0%	25.3 MB	35.5 MB
1188	83/0a0018	528288	blast_genes	GA58830	blast_genes (GA58830)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 19:39:01.845	2020-12-21 19:40:01.843	13m 35s	45.6s	general	92.8%	0.0%	85.7 MB	136.9 MB
